x,y,label,family,sampled_index,source
-15.927139,36.206898,1,DoS-SYN_Flood,141949,X_indep_DoS-SYN_Flood
-15.910983,36.229725,1,DoS-SYN_Flood,141951,X_indep_DoS-SYN_Flood
-15.566189,36.617802,1,DoS-SYN_Flood,141985,X_indep_DoS-SYN_Flood
-11.991841,75.898315,1,DoS-SYN_Flood,142002,X_indep_DoS-SYN_Flood
-11.548079,74.999954,1,DoS-SYN_Flood,142061,X_indep_DoS-SYN_Flood
-11.516016,74.933197,1,DoS-SYN_Flood,142086,X_indep_DoS-SYN_Flood
-11.486755,74.873688,1,DoS-SYN_Flood,142090,X_indep_DoS-SYN_Flood
-11.449214,74.798996,1,DoS-SYN_Flood,142096,X_indep_DoS-SYN_Flood
-11.439915,74.780518,1,DoS-SYN_Flood,142102,X_indep_DoS-SYN_Flood
-11.370304,74.635513,1,DoS-SYN_Flood,142116,X_indep_DoS-SYN_Flood
-11.364194,74.624786,1,DoS-SYN_Flood,142117,X_indep_DoS-SYN_Flood
-11.320310,74.531509,1,DoS-SYN_Flood,142124,X_indep_DoS-SYN_Flood
-11.314008,74.517639,1,DoS-SYN_Flood,142125,X_indep_DoS-SYN_Flood
-11.202001,74.286217,1,DoS-SYN_Flood,142147,X_indep_DoS-SYN_Flood
-11.195688,74.272415,1,DoS-SYN_Flood,142148,X_indep_DoS-SYN_Flood
-11.139347,74.153831,1,DoS-SYN_Flood,142157,X_indep_DoS-SYN_Flood
-11.094000,74.057991,1,DoS-SYN_Flood,142166,X_indep_DoS-SYN_Flood
-15.103765,37.028393,1,DoS-SYN_Flood,142230,X_indep_DoS-SYN_Flood
-15.051394,37.075462,1,DoS-SYN_Flood,142235,X_indep_DoS-SYN_Flood
-11.100510,74.069168,1,DoS-SYN_Flood,142255,X_indep_DoS-SYN_Flood
-11.062575,73.989670,1,DoS-SYN_Flood,142261,X_indep_DoS-SYN_Flood
-11.038081,73.936729,1,DoS-SYN_Flood,142265,X_indep_DoS-SYN_Flood
-15.061012,37.055984,1,DoS-SYN_Flood,142277,X_indep_DoS-SYN_Flood
-11.326694,74.538918,1,DoS-SYN_Flood,142292,X_indep_DoS-SYN_Flood
-11.210391,74.298676,1,DoS-SYN_Flood,142310,X_indep_DoS-SYN_Flood
-11.158359,74.189217,1,DoS-SYN_Flood,142327,X_indep_DoS-SYN_Flood
-11.060812,73.982277,1,DoS-SYN_Flood,142342,X_indep_DoS-SYN_Flood
-10.912322,73.666946,1,DoS-SYN_Flood,142381,X_indep_DoS-SYN_Flood
-10.841671,73.516487,1,DoS-SYN_Flood,142392,X_indep_DoS-SYN_Flood
-10.834858,73.501770,1,DoS-SYN_Flood,142393,X_indep_DoS-SYN_Flood
-10.791281,73.410042,1,DoS-SYN_Flood,142405,X_indep_DoS-SYN_Flood
-14.928784,37.161663,1,DoS-SYN_Flood,142424,X_indep_DoS-SYN_Flood
-10.737352,73.291725,1,DoS-SYN_Flood,142457,X_indep_DoS-SYN_Flood
-10.733984,73.285133,1,DoS-SYN_Flood,142463,X_indep_DoS-SYN_Flood
-10.709802,73.232094,1,DoS-SYN_Flood,142467,X_indep_DoS-SYN_Flood
-10.604486,73.006844,1,DoS-SYN_Flood,142483,X_indep_DoS-SYN_Flood
-10.597870,72.991623,1,DoS-SYN_Flood,142484,X_indep_DoS-SYN_Flood
-10.416157,72.609444,1,DoS-SYN_Flood,142538,X_indep_DoS-SYN_Flood
-10.379036,72.528618,1,DoS-SYN_Flood,142550,X_indep_DoS-SYN_Flood
-10.360025,72.490471,1,DoS-SYN_Flood,142555,X_indep_DoS-SYN_Flood
-10.331660,72.430450,1,DoS-SYN_Flood,142564,X_indep_DoS-SYN_Flood
-10.329659,72.430252,1,DoS-SYN_Flood,142565,X_indep_DoS-SYN_Flood
-10.283948,72.332451,1,DoS-SYN_Flood,142619,X_indep_DoS-SYN_Flood
-10.268847,72.301796,1,DoS-SYN_Flood,142635,X_indep_DoS-SYN_Flood
-10.252606,72.271660,1,DoS-SYN_Flood,142648,X_indep_DoS-SYN_Flood
-10.250048,72.268265,1,DoS-SYN_Flood,142650,X_indep_DoS-SYN_Flood
-10.246928,72.263466,1,DoS-SYN_Flood,142652,X_indep_DoS-SYN_Flood
-14.936244,37.140984,1,DoS-SYN_Flood,142663,X_indep_DoS-SYN_Flood
-10.241930,72.209160,1,DoS-SYN_Flood,142755,X_indep_DoS-SYN_Flood
-10.229348,72.179321,1,DoS-SYN_Flood,142768,X_indep_DoS-SYN_Flood
-10.204084,72.136604,1,DoS-SYN_Flood,142800,X_indep_DoS-SYN_Flood
-10.198906,72.131584,1,DoS-SYN_Flood,142810,X_indep_DoS-SYN_Flood
-9.338113,69.333214,1,DoS-SYN_Flood,142857,X_indep_DoS-SYN_Flood
-9.459959,70.109856,1,DoS-SYN_Flood,142918,X_indep_DoS-SYN_Flood
-9.525964,70.332748,1,DoS-SYN_Flood,142936,X_indep_DoS-SYN_Flood
-9.609686,70.595421,1,DoS-SYN_Flood,142966,X_indep_DoS-SYN_Flood
-9.674596,70.785721,1,DoS-SYN_Flood,142993,X_indep_DoS-SYN_Flood
-9.737970,70.960808,1,DoS-SYN_Flood,143016,X_indep_DoS-SYN_Flood
-14.903316,37.125191,1,DoS-SYN_Flood,143052,X_indep_DoS-SYN_Flood
-14.892761,37.134232,1,DoS-SYN_Flood,143053,X_indep_DoS-SYN_Flood
-9.800871,71.136993,1,DoS-SYN_Flood,143092,X_indep_DoS-SYN_Flood
-9.816960,71.179291,1,DoS-SYN_Flood,143096,X_indep_DoS-SYN_Flood
-9.812915,71.171043,1,DoS-SYN_Flood,143103,X_indep_DoS-SYN_Flood
-9.839828,71.242065,1,DoS-SYN_Flood,143111,X_indep_DoS-SYN_Flood
-9.303180,67.499023,1,DoS-SYN_Flood,143135,X_indep_DoS-SYN_Flood
-9.299669,67.512062,1,DoS-SYN_Flood,143137,X_indep_DoS-SYN_Flood
-9.283442,67.566948,1,DoS-SYN_Flood,143145,X_indep_DoS-SYN_Flood
-9.263302,67.618721,1,DoS-SYN_Flood,143158,X_indep_DoS-SYN_Flood
-9.123803,67.877861,1,DoS-SYN_Flood,143212,X_indep_DoS-SYN_Flood
-8.937644,68.170609,1,DoS-SYN_Flood,143261,X_indep_DoS-SYN_Flood
-8.940712,68.122490,1,DoS-SYN_Flood,143272,X_indep_DoS-SYN_Flood
-8.825584,68.307152,1,DoS-SYN_Flood,143292,X_indep_DoS-SYN_Flood
-14.865710,37.125645,1,DoS-SYN_Flood,143326,X_indep_DoS-SYN_Flood
-14.832519,37.154449,1,DoS-SYN_Flood,143329,X_indep_DoS-SYN_Flood
-8.791640,68.310852,1,DoS-SYN_Flood,143361,X_indep_DoS-SYN_Flood
-8.701694,68.445793,1,DoS-SYN_Flood,143381,X_indep_DoS-SYN_Flood
-8.662943,68.482224,1,DoS-SYN_Flood,143393,X_indep_DoS-SYN_Flood
-8.672964,68.428116,1,DoS-SYN_Flood,143398,X_indep_DoS-SYN_Flood
-8.603709,68.500923,1,DoS-SYN_Flood,143418,X_indep_DoS-SYN_Flood
-8.582236,68.532570,1,DoS-SYN_Flood,143423,X_indep_DoS-SYN_Flood
-8.491326,68.658203,1,DoS-SYN_Flood,143448,X_indep_DoS-SYN_Flood
-8.486854,68.667183,1,DoS-SYN_Flood,143449,X_indep_DoS-SYN_Flood
-8.549373,68.136940,1,DoS-SYN_Flood,143517,X_indep_DoS-SYN_Flood
-8.482545,68.184189,1,DoS-SYN_Flood,143535,X_indep_DoS-SYN_Flood
-8.450581,68.225670,1,DoS-SYN_Flood,143541,X_indep_DoS-SYN_Flood
-8.453815,68.181061,1,DoS-SYN_Flood,143547,X_indep_DoS-SYN_Flood
-8.375694,68.248337,1,DoS-SYN_Flood,143566,X_indep_DoS-SYN_Flood
-8.276517,68.356163,1,DoS-SYN_Flood,143585,X_indep_DoS-SYN_Flood
-8.184727,68.413948,1,DoS-SYN_Flood,143607,X_indep_DoS-SYN_Flood
-7.989905,68.523636,1,DoS-SYN_Flood,143655,X_indep_DoS-SYN_Flood
-14.890638,37.077545,1,DoS-SYN_Flood,143672,X_indep_DoS-SYN_Flood
-14.817690,37.144238,1,DoS-SYN_Flood,143678,X_indep_DoS-SYN_Flood
-14.534964,37.381302,1,DoS-SYN_Flood,143707,X_indep_DoS-SYN_Flood
-14.359746,37.544983,1,DoS-SYN_Flood,143729,X_indep_DoS-SYN_Flood
-7.831431,68.623871,1,DoS-SYN_Flood,143758,X_indep_DoS-SYN_Flood
-14.351871,37.546638,1,DoS-SYN_Flood,143824,X_indep_DoS-SYN_Flood
-14.078133,37.849285,1,DoS-SYN_Flood,143880,X_indep_DoS-SYN_Flood
-14.047247,37.895870,1,DoS-SYN_Flood,143889,X_indep_DoS-SYN_Flood
-8.863953,66.135368,1,DoS-SYN_Flood,143928,X_indep_DoS-SYN_Flood
-8.857071,66.123192,1,DoS-SYN_Flood,143960,X_indep_DoS-SYN_Flood
-8.855844,66.124527,1,DoS-SYN_Flood,143961,X_indep_DoS-SYN_Flood
-8.850942,66.126930,1,DoS-SYN_Flood,143965,X_indep_DoS-SYN_Flood
-8.847600,66.128426,1,DoS-SYN_Flood,143968,X_indep_DoS-SYN_Flood
-8.843448,66.130318,1,DoS-SYN_Flood,143971,X_indep_DoS-SYN_Flood
-8.784100,66.149628,1,DoS-SYN_Flood,144000,X_indep_DoS-SYN_Flood
-8.730186,66.163422,1,DoS-SYN_Flood,144015,X_indep_DoS-SYN_Flood
-8.708651,66.168358,1,DoS-SYN_Flood,144019,X_indep_DoS-SYN_Flood
-7.496840,66.480804,1,DoS-SYN_Flood,144102,X_indep_DoS-SYN_Flood
-7.258708,66.499039,1,DoS-SYN_Flood,144134,X_indep_DoS-SYN_Flood
-7.245797,66.502159,1,DoS-SYN_Flood,144138,X_indep_DoS-SYN_Flood
-7.201374,66.504288,1,DoS-SYN_Flood,144142,X_indep_DoS-SYN_Flood
-7.174956,66.503441,1,DoS-SYN_Flood,144145,X_indep_DoS-SYN_Flood
-7.015257,66.487709,1,DoS-SYN_Flood,144160,X_indep_DoS-SYN_Flood
-6.925445,66.473778,1,DoS-SYN_Flood,144169,X_indep_DoS-SYN_Flood
-6.801586,66.445000,1,DoS-SYN_Flood,144180,X_indep_DoS-SYN_Flood
-6.896076,66.450478,1,DoS-SYN_Flood,144187,X_indep_DoS-SYN_Flood
-6.585081,66.371841,1,DoS-SYN_Flood,144214,X_indep_DoS-SYN_Flood
-6.437112,66.319206,1,DoS-SYN_Flood,144230,X_indep_DoS-SYN_Flood
-6.429338,66.314873,1,DoS-SYN_Flood,144236,X_indep_DoS-SYN_Flood
-6.086916,66.178978,1,DoS-SYN_Flood,144272,X_indep_DoS-SYN_Flood
-6.478898,66.297043,1,DoS-SYN_Flood,144276,X_indep_DoS-SYN_Flood
-6.328156,66.247757,1,DoS-SYN_Flood,144288,X_indep_DoS-SYN_Flood
-6.134939,66.176323,1,DoS-SYN_Flood,144304,X_indep_DoS-SYN_Flood
-6.079698,66.152748,1,DoS-SYN_Flood,144312,X_indep_DoS-SYN_Flood
-6.193924,66.182243,1,DoS-SYN_Flood,144334,X_indep_DoS-SYN_Flood
-6.037901,66.121651,1,DoS-SYN_Flood,144346,X_indep_DoS-SYN_Flood
-6.240817,66.184654,1,DoS-SYN_Flood,144358,X_indep_DoS-SYN_Flood
-5.859416,66.046326,1,DoS-SYN_Flood,144387,X_indep_DoS-SYN_Flood
-5.432538,65.873718,1,DoS-SYN_Flood,144494,X_indep_DoS-SYN_Flood
-5.326419,65.832687,1,DoS-SYN_Flood,144501,X_indep_DoS-SYN_Flood
-5.531589,65.901192,1,DoS-SYN_Flood,144545,X_indep_DoS-SYN_Flood
-5.177702,65.773315,1,DoS-SYN_Flood,144627,X_indep_DoS-SYN_Flood
-5.100434,65.742920,1,DoS-SYN_Flood,144632,X_indep_DoS-SYN_Flood
-4.968871,65.697586,1,DoS-SYN_Flood,144640,X_indep_DoS-SYN_Flood
-5.081646,65.732712,1,DoS-SYN_Flood,144664,X_indep_DoS-SYN_Flood
-5.003804,65.708702,1,DoS-SYN_Flood,144669,X_indep_DoS-SYN_Flood
-4.317865,65.477051,1,DoS-SYN_Flood,144728,X_indep_DoS-SYN_Flood
-4.281967,65.467758,1,DoS-SYN_Flood,144730,X_indep_DoS-SYN_Flood
-4.426268,65.515915,1,DoS-SYN_Flood,144738,X_indep_DoS-SYN_Flood
-3.691450,65.295181,1,DoS-SYN_Flood,144800,X_indep_DoS-SYN_Flood
-3.823605,65.337128,1,DoS-SYN_Flood,144806,X_indep_DoS-SYN_Flood
-3.808419,65.332619,1,DoS-SYN_Flood,144807,X_indep_DoS-SYN_Flood
-3.762682,65.318550,1,DoS-SYN_Flood,144810,X_indep_DoS-SYN_Flood
-3.630894,65.280220,1,DoS-SYN_Flood,144820,X_indep_DoS-SYN_Flood
-3.466090,65.231979,1,DoS-SYN_Flood,144832,X_indep_DoS-SYN_Flood
-3.478888,65.239410,1,DoS-SYN_Flood,144845,X_indep_DoS-SYN_Flood
-3.376422,65.218163,1,DoS-SYN_Flood,144874,X_indep_DoS-SYN_Flood
-3.170660,65.158707,1,DoS-SYN_Flood,144912,X_indep_DoS-SYN_Flood
-4.183839,65.455734,1,DoS-SYN_Flood,144917,X_indep_DoS-SYN_Flood
-3.638278,65.316856,1,DoS-SYN_Flood,144963,X_indep_DoS-SYN_Flood
-3.830042,65.376907,1,DoS-SYN_Flood,144977,X_indep_DoS-SYN_Flood
-3.365009,65.260124,1,DoS-SYN_Flood,145017,X_indep_DoS-SYN_Flood
-3.311219,65.244995,1,DoS-SYN_Flood,145021,X_indep_DoS-SYN_Flood
-3.228541,65.222466,1,DoS-SYN_Flood,145028,X_indep_DoS-SYN_Flood
-3.132912,65.195709,1,DoS-SYN_Flood,145041,X_indep_DoS-SYN_Flood
-2.945642,65.147385,1,DoS-SYN_Flood,145062,X_indep_DoS-SYN_Flood
-2.760869,65.094101,1,DoS-SYN_Flood,145086,X_indep_DoS-SYN_Flood
-2.688351,65.079117,1,DoS-SYN_Flood,145108,X_indep_DoS-SYN_Flood
-2.640440,65.064041,1,DoS-SYN_Flood,145112,X_indep_DoS-SYN_Flood
-2.634895,65.070503,1,DoS-SYN_Flood,145126,X_indep_DoS-SYN_Flood
-2.316523,64.959167,1,DoS-SYN_Flood,145148,X_indep_DoS-SYN_Flood
-14.005212,37.648865,1,DoS-SYN_Flood,145154,X_indep_DoS-SYN_Flood
-13.886919,37.757408,1,DoS-SYN_Flood,145168,X_indep_DoS-SYN_Flood
-1.880051,64.798340,1,DoS-SYN_Flood,145209,X_indep_DoS-SYN_Flood
-1.678651,64.718460,1,DoS-SYN_Flood,145222,X_indep_DoS-SYN_Flood
-1.465716,64.641953,1,DoS-SYN_Flood,145259,X_indep_DoS-SYN_Flood
-1.395376,64.616600,1,DoS-SYN_Flood,145265,X_indep_DoS-SYN_Flood
-1.222706,64.553291,1,DoS-SYN_Flood,145299,X_indep_DoS-SYN_Flood
-1.149896,64.525375,1,DoS-SYN_Flood,145309,X_indep_DoS-SYN_Flood
-1.017026,64.478020,1,DoS-SYN_Flood,145349,X_indep_DoS-SYN_Flood
-13.874091,37.749931,1,DoS-SYN_Flood,145357,X_indep_DoS-SYN_Flood
-1.005202,64.476089,1,DoS-SYN_Flood,145374,X_indep_DoS-SYN_Flood
-0.974552,64.465904,1,DoS-SYN_Flood,145387,X_indep_DoS-SYN_Flood
-0.924588,64.447395,1,DoS-SYN_Flood,145401,X_indep_DoS-SYN_Flood
-0.900999,64.439529,1,DoS-SYN_Flood,145408,X_indep_DoS-SYN_Flood
-0.863635,64.428078,1,DoS-SYN_Flood,145441,X_indep_DoS-SYN_Flood
-0.792171,64.402374,1,DoS-SYN_Flood,145470,X_indep_DoS-SYN_Flood
-0.782485,64.399231,1,DoS-SYN_Flood,145474,X_indep_DoS-SYN_Flood
0.727647,67.006676,1,DoS-SYN_Flood,145590,X_indep_DoS-SYN_Flood
0.744393,67.021973,1,DoS-SYN_Flood,145594,X_indep_DoS-SYN_Flood
0.618073,66.818634,1,DoS-SYN_Flood,145638,X_indep_DoS-SYN_Flood
0.645268,66.850777,1,DoS-SYN_Flood,145645,X_indep_DoS-SYN_Flood
0.657594,66.866028,1,DoS-SYN_Flood,145648,X_indep_DoS-SYN_Flood
0.707872,66.924271,1,DoS-SYN_Flood,145661,X_indep_DoS-SYN_Flood
0.774531,67.004982,1,DoS-SYN_Flood,145682,X_indep_DoS-SYN_Flood
0.823622,67.062065,1,DoS-SYN_Flood,145693,X_indep_DoS-SYN_Flood
0.922471,67.184288,1,DoS-SYN_Flood,145732,X_indep_DoS-SYN_Flood
0.934923,67.197639,1,DoS-SYN_Flood,145734,X_indep_DoS-SYN_Flood
0.985825,67.273880,1,DoS-SYN_Flood,145742,X_indep_DoS-SYN_Flood
0.986719,67.273682,1,DoS-SYN_Flood,145745,X_indep_DoS-SYN_Flood
1.021192,67.313904,1,DoS-SYN_Flood,145750,X_indep_DoS-SYN_Flood
1.107266,67.431328,1,DoS-SYN_Flood,145772,X_indep_DoS-SYN_Flood
0.909276,67.148132,1,DoS-SYN_Flood,145788,X_indep_DoS-SYN_Flood
0.938577,67.183861,1,DoS-SYN_Flood,145793,X_indep_DoS-SYN_Flood
0.973607,67.229324,1,DoS-SYN_Flood,145799,X_indep_DoS-SYN_Flood
0.978344,67.236633,1,DoS-SYN_Flood,145800,X_indep_DoS-SYN_Flood
1.106775,67.418732,1,DoS-SYN_Flood,145821,X_indep_DoS-SYN_Flood
1.279122,67.665627,1,DoS-SYN_Flood,145874,X_indep_DoS-SYN_Flood
1.542002,68.079948,1,DoS-SYN_Flood,145920,X_indep_DoS-SYN_Flood
1.638018,68.236839,1,DoS-SYN_Flood,145938,X_indep_DoS-SYN_Flood
1.571045,68.121880,1,DoS-SYN_Flood,145945,X_indep_DoS-SYN_Flood
1.578957,68.134773,1,DoS-SYN_Flood,145946,X_indep_DoS-SYN_Flood
1.700496,68.340454,1,DoS-SYN_Flood,145966,X_indep_DoS-SYN_Flood
1.747846,68.418983,1,DoS-SYN_Flood,145978,X_indep_DoS-SYN_Flood
1.626151,68.218239,1,DoS-SYN_Flood,145982,X_indep_DoS-SYN_Flood
1.707880,68.354279,1,DoS-SYN_Flood,145999,X_indep_DoS-SYN_Flood
1.525824,68.042130,1,DoS-SYN_Flood,146041,X_indep_DoS-SYN_Flood
1.824375,68.561035,1,DoS-SYN_Flood,146094,X_indep_DoS-SYN_Flood
1.875379,68.651260,1,DoS-SYN_Flood,146152,X_indep_DoS-SYN_Flood
1.868980,68.636703,1,DoS-SYN_Flood,146173,X_indep_DoS-SYN_Flood
1.984708,68.868462,1,DoS-SYN_Flood,146203,X_indep_DoS-SYN_Flood
2.010214,68.920242,1,DoS-SYN_Flood,146207,X_indep_DoS-SYN_Flood
2.029915,68.958458,1,DoS-SYN_Flood,146210,X_indep_DoS-SYN_Flood
2.118492,69.149452,1,DoS-SYN_Flood,146229,X_indep_DoS-SYN_Flood
2.105929,69.121529,1,DoS-SYN_Flood,146248,X_indep_DoS-SYN_Flood
2.144627,69.207443,1,DoS-SYN_Flood,146254,X_indep_DoS-SYN_Flood
2.335907,69.634354,1,DoS-SYN_Flood,146302,X_indep_DoS-SYN_Flood
2.348092,69.658920,1,DoS-SYN_Flood,146304,X_indep_DoS-SYN_Flood
2.367522,69.704002,1,DoS-SYN_Flood,146328,X_indep_DoS-SYN_Flood
2.579270,70.219406,1,DoS-SYN_Flood,146370,X_indep_DoS-SYN_Flood
2.625076,70.329651,1,DoS-SYN_Flood,146378,X_indep_DoS-SYN_Flood
2.478074,69.966370,1,DoS-SYN_Flood,146409,X_indep_DoS-SYN_Flood
2.529342,70.090889,1,DoS-SYN_Flood,146418,X_indep_DoS-SYN_Flood
2.542715,70.126999,1,DoS-SYN_Flood,146432,X_indep_DoS-SYN_Flood
2.565372,70.184692,1,DoS-SYN_Flood,146436,X_indep_DoS-SYN_Flood
2.629577,70.348831,1,DoS-SYN_Flood,146448,X_indep_DoS-SYN_Flood
2.604915,70.283699,1,DoS-SYN_Flood,146531,X_indep_DoS-SYN_Flood
2.785416,70.738884,1,DoS-SYN_Flood,146564,X_indep_DoS-SYN_Flood
2.841162,70.878227,1,DoS-SYN_Flood,146578,X_indep_DoS-SYN_Flood
2.899418,71.022980,1,DoS-SYN_Flood,146585,X_indep_DoS-SYN_Flood
2.980611,71.228477,1,DoS-SYN_Flood,146608,X_indep_DoS-SYN_Flood
3.340765,72.072823,1,DoS-SYN_Flood,146645,X_indep_DoS-SYN_Flood
3.379161,72.158470,1,DoS-SYN_Flood,146657,X_indep_DoS-SYN_Flood
3.390924,72.196198,1,DoS-SYN_Flood,146664,X_indep_DoS-SYN_Flood
3.648656,72.607040,1,DoS-SYN_Flood,146703,X_indep_DoS-SYN_Flood
3.521530,72.577309,1,DoS-SYN_Flood,146801,X_indep_DoS-SYN_Flood
3.845348,72.854881,1,DoS-SYN_Flood,146831,X_indep_DoS-SYN_Flood
3.951634,72.896286,1,DoS-SYN_Flood,146842,X_indep_DoS-SYN_Flood
3.921508,72.916504,1,DoS-SYN_Flood,146853,X_indep_DoS-SYN_Flood
3.934392,72.920105,1,DoS-SYN_Flood,146854,X_indep_DoS-SYN_Flood
4.088828,72.956596,1,DoS-SYN_Flood,146870,X_indep_DoS-SYN_Flood
4.144043,72.966568,1,DoS-SYN_Flood,146875,X_indep_DoS-SYN_Flood
4.169422,72.969864,1,DoS-SYN_Flood,146877,X_indep_DoS-SYN_Flood
4.125103,73.027954,1,DoS-SYN_Flood,146910,X_indep_DoS-SYN_Flood
4.312981,73.045990,1,DoS-SYN_Flood,146933,X_indep_DoS-SYN_Flood
4.463450,73.058830,1,DoS-SYN_Flood,146950,X_indep_DoS-SYN_Flood
4.514882,73.061668,1,DoS-SYN_Flood,146956,X_indep_DoS-SYN_Flood
-12.937942,38.406784,1,DoS-SYN_Flood,146992,X_indep_DoS-SYN_Flood
4.569283,73.075951,1,DoS-SYN_Flood,147014,X_indep_DoS-SYN_Flood
-12.830703,38.468494,1,DoS-SYN_Flood,147016,X_indep_DoS-SYN_Flood
-12.742587,38.507198,1,DoS-SYN_Flood,147031,X_indep_DoS-SYN_Flood
4.609129,73.082451,1,DoS-SYN_Flood,147044,X_indep_DoS-SYN_Flood
4.635560,73.084511,1,DoS-SYN_Flood,147048,X_indep_DoS-SYN_Flood
4.665914,73.087906,1,DoS-SYN_Flood,147052,X_indep_DoS-SYN_Flood
4.695773,73.098984,1,DoS-SYN_Flood,147064,X_indep_DoS-SYN_Flood
4.721755,73.103226,1,DoS-SYN_Flood,147068,X_indep_DoS-SYN_Flood
3.670516,73.841522,1,DoS-SYN_Flood,147149,X_indep_DoS-SYN_Flood
3.686929,73.831009,1,DoS-SYN_Flood,147151,X_indep_DoS-SYN_Flood
3.524711,74.011887,1,DoS-SYN_Flood,147154,X_indep_DoS-SYN_Flood
3.567941,73.994690,1,DoS-SYN_Flood,147161,X_indep_DoS-SYN_Flood
3.643381,73.975235,1,DoS-SYN_Flood,147176,X_indep_DoS-SYN_Flood
3.504083,74.198654,1,DoS-SYN_Flood,147202,X_indep_DoS-SYN_Flood
3.525333,74.192917,1,DoS-SYN_Flood,147205,X_indep_DoS-SYN_Flood
3.541634,74.191086,1,DoS-SYN_Flood,147208,X_indep_DoS-SYN_Flood
3.581947,74.180603,1,DoS-SYN_Flood,147214,X_indep_DoS-SYN_Flood
2.913726,74.524170,1,DoS-SYN_Flood,147317,X_indep_DoS-SYN_Flood
3.325683,74.646751,1,DoS-SYN_Flood,147369,X_indep_DoS-SYN_Flood
3.175066,74.665749,1,DoS-SYN_Flood,147376,X_indep_DoS-SYN_Flood
3.241848,74.684654,1,DoS-SYN_Flood,147383,X_indep_DoS-SYN_Flood
3.558403,74.872650,1,DoS-SYN_Flood,147432,X_indep_DoS-SYN_Flood
3.753907,75.143341,1,DoS-SYN_Flood,147467,X_indep_DoS-SYN_Flood
3.818559,75.286232,1,DoS-SYN_Flood,147485,X_indep_DoS-SYN_Flood
3.430202,75.080292,1,DoS-SYN_Flood,147518,X_indep_DoS-SYN_Flood
3.481675,75.253830,1,DoS-SYN_Flood,147573,X_indep_DoS-SYN_Flood
3.629855,75.434464,1,DoS-SYN_Flood,147593,X_indep_DoS-SYN_Flood
3.623400,75.447662,1,DoS-SYN_Flood,147602,X_indep_DoS-SYN_Flood
3.630678,75.457817,1,DoS-SYN_Flood,147603,X_indep_DoS-SYN_Flood
3.662426,75.505226,1,DoS-SYN_Flood,147608,X_indep_DoS-SYN_Flood
3.696161,75.558472,1,DoS-SYN_Flood,147613,X_indep_DoS-SYN_Flood
3.791468,75.761467,1,DoS-SYN_Flood,147645,X_indep_DoS-SYN_Flood
3.840479,75.852608,1,DoS-SYN_Flood,147654,X_indep_DoS-SYN_Flood
3.932641,76.085304,1,DoS-SYN_Flood,147682,X_indep_DoS-SYN_Flood
3.951261,76.148300,1,DoS-SYN_Flood,147692,X_indep_DoS-SYN_Flood
3.970826,76.203629,1,DoS-SYN_Flood,147697,X_indep_DoS-SYN_Flood
3.956707,76.173531,1,DoS-SYN_Flood,147700,X_indep_DoS-SYN_Flood
3.973889,76.224564,1,DoS-SYN_Flood,147704,X_indep_DoS-SYN_Flood
4.008482,76.336235,1,DoS-SYN_Flood,147719,X_indep_DoS-SYN_Flood
3.931660,76.218254,1,DoS-SYN_Flood,147746,X_indep_DoS-SYN_Flood
4.152301,76.955704,1,DoS-SYN_Flood,147811,X_indep_DoS-SYN_Flood
3.758307,76.142464,1,DoS-SYN_Flood,147852,X_indep_DoS-SYN_Flood
3.773514,76.161125,1,DoS-SYN_Flood,147854,X_indep_DoS-SYN_Flood
-12.479723,38.744701,1,DoS-SYN_Flood,147921,X_indep_DoS-SYN_Flood
-12.423927,38.764866,1,DoS-SYN_Flood,147928,X_indep_DoS-SYN_Flood
3.391529,75.956062,1,DoS-SYN_Flood,147936,X_indep_DoS-SYN_Flood
3.981201,76.695023,1,DoS-SYN_Flood,148050,X_indep_DoS-SYN_Flood
4.050190,76.870712,1,DoS-SYN_Flood,148072,X_indep_DoS-SYN_Flood
4.066484,76.938377,1,DoS-SYN_Flood,148099,X_indep_DoS-SYN_Flood
4.115491,77.094849,1,DoS-SYN_Flood,148116,X_indep_DoS-SYN_Flood
-12.487503,38.773457,1,DoS-SYN_Flood,148167,X_indep_DoS-SYN_Flood
4.232514,77.534805,1,DoS-SYN_Flood,148202,X_indep_DoS-SYN_Flood
4.278382,77.690430,1,DoS-SYN_Flood,148224,X_indep_DoS-SYN_Flood
4.332993,77.915253,1,DoS-SYN_Flood,148241,X_indep_DoS-SYN_Flood
4.360893,78.040939,1,DoS-SYN_Flood,148263,X_indep_DoS-SYN_Flood
4.362738,78.049355,1,DoS-SYN_Flood,148270,X_indep_DoS-SYN_Flood
4.440366,78.370926,1,DoS-SYN_Flood,148311,X_indep_DoS-SYN_Flood
4.472596,78.506630,1,DoS-SYN_Flood,148323,X_indep_DoS-SYN_Flood
-12.329773,38.844872,1,DoS-SYN_Flood,148339,X_indep_DoS-SYN_Flood
-12.304267,38.854786,1,DoS-SYN_Flood,148342,X_indep_DoS-SYN_Flood
4.505249,78.646103,1,DoS-SYN_Flood,148365,X_indep_DoS-SYN_Flood
4.557139,78.870071,1,DoS-SYN_Flood,148393,X_indep_DoS-SYN_Flood
4.585855,78.994164,1,DoS-SYN_Flood,148409,X_indep_DoS-SYN_Flood
4.635634,79.211197,1,DoS-SYN_Flood,148467,X_indep_DoS-SYN_Flood
4.644473,79.249519,1,DoS-SYN_Flood,148472,X_indep_DoS-SYN_Flood
