packet_index,label,kitsune_tanh_rmse,tenko_node_score
38620,1,1.000000,0.723371
38630,1,1.000000,0.723426
38640,1,1.000000,0.723480
38650,1,1.000000,0.723534
38660,1,1.000000,0.723588
38670,1,0.983235,0.566135
38680,1,0.984079,0.567441
38690,1,1.000000,0.723658
38700,1,1.000000,0.723711
38710,1,1.000000,0.723764
38720,1,1.000000,0.723818
38730,1,1.000000,0.723871
38740,1,1.000000,0.723924
38750,1,1.000000,0.723976
38760,1,1.000000,0.724029
38770,1,1.000000,0.724076
38780,1,1.000000,0.724129
38790,1,1.000000,0.724181
38800,1,1.000000,0.724233
38810,1,1.000000,0.724285
38820,1,1.000000,0.724337
38830,1,1.000000,0.724388
38840,1,1.000000,0.724440
38850,1,1.000000,0.724481
38860,1,1.000000,0.724532
38870,1,1.000000,0.724583
38880,1,1.000000,0.724634
38890,1,1.000000,0.724685
38900,1,0.983688,0.568729
38910,1,0.984504,0.570000
38920,1,0.985280,0.571257
38930,1,1.000000,0.724756
38940,1,1.000000,0.724806
38950,1,1.000000,0.724856
38960,1,1.000000,0.724907
38970,1,0.984935,0.572496
38980,1,0.985685,0.573720
38990,1,0.986401,0.574930
39000,1,0.987083,0.576126
39010,1,0.987732,0.577308
39020,1,0.988069,0.578476
39030,1,0.988670,0.579630
39040,1,0.989241,0.580771
39050,1,0.989786,0.581899
39060,1,0.990304,0.583014
39070,1,0.990791,0.584116
39080,1,1.000000,0.724932
39090,1,1.000000,0.724982
39100,1,1.000000,0.725026
39110,1,1.000000,0.725076
39120,1,0.990632,0.585097
39130,1,0.991106,0.586174
39140,1,0.991557,0.587239
39150,1,0.991979,0.588291
39160,1,0.992388,0.589333
39170,1,1.000000,0.725136
39180,1,1.000000,0.725185
39190,1,1.000000,0.725234
39200,1,1.000000,0.725284
39210,1,0.992641,0.590362
39220,1,0.993017,0.591379
39230,1,1.000000,0.725352
39240,1,1.000000,0.725401
39250,1,1.000000,0.725450
39260,1,1.000000,0.725498
39270,1,0.993265,0.592386
39280,1,0.993516,0.593380
39290,1,0.024968,0.003373
39300,1,1.000000,0.725552
39310,1,1.000000,0.725600
39320,1,1.000000,0.725648
39330,1,1.000000,0.725696
39340,1,1.000000,0.725744
39350,1,1.000000,0.725792
39360,1,1.000000,0.725840
39370,1,1.000000,0.725887
39380,1,1.000000,0.725934
39390,1,1.000000,0.725982
39400,1,1.000000,0.726029
39410,1,1.000000,0.726076
39420,1,1.000000,0.726123
39430,1,1.000000,0.726170
39440,1,1.000000,0.726216
39450,1,1.000000,0.726263
39460,1,1.000000,0.726309
39470,1,1.000000,0.726356
39480,1,1.000000,0.726402
39490,1,1.000000,0.726448
39500,1,1.000000,0.726494
39510,1,1.000000,0.726540
39520,1,1.000000,0.726585
39530,1,1.000000,0.726631
39540,1,1.000000,0.726676
39550,1,1.000000,0.726722
39560,1,1.000000,0.726767
39570,1,1.000000,0.726812
39580,1,1.000000,0.726857
39590,1,1.000000,0.726902
39600,1,1.000000,0.726947
39610,1,1.000000,0.726991
39620,1,1.000000,0.727036
39630,1,1.000000,0.727080
39640,1,1.000000,0.727125
39650,1,1.000000,0.727169
39660,1,1.000000,0.727213
39670,1,1.000000,0.727257
39680,1,1.000000,0.727301
39690,1,1.000000,0.727344
39700,1,1.000000,0.727388
39710,1,1.000000,0.727431
39720,1,1.000000,0.727475
39730,1,1.000000,0.727518
39740,1,1.000000,0.727561
39750,1,1.000000,0.727604
39760,1,1.000000,0.727647
39770,1,1.000000,0.727690
39780,1,1.000000,0.727733
39790,1,1.000000,0.727776
39800,1,1.000000,0.727818
39810,1,1.000000,0.727861
39820,1,1.000000,0.727903
39830,1,1.000000,0.727945
39840,1,1.000000,0.727987
39850,1,1.000000,0.728029
39860,1,1.000000,0.728071
39870,1,1.000000,0.728113
39880,1,1.000000,0.728155
39890,1,1.000000,0.728196
39900,1,1.000000,0.728238
39910,1,1.000000,0.728279
39920,1,1.000000,0.728320
39930,1,1.000000,0.728362
39940,1,1.000000,0.728403
39950,1,1.000000,0.728444
39960,1,1.000000,0.728484
39970,1,1.000000,0.728525
39980,1,1.000000,0.728566
39990,1,1.000000,0.728606
40000,1,1.000000,0.728647
40010,1,1.000000,0.728687
40020,1,1.000000,0.728728
40030,1,1.000000,0.728768
40040,1,1.000000,0.728808
40050,1,0.992540,0.594364
40060,1,0.992912,0.595333
40070,1,0.993268,0.596293
40080,1,0.993600,0.597241
40090,1,0.993923,0.598180
40100,1,0.994229,0.599109
40110,1,0.994516,0.600027
40120,1,1.000000,0.728872
40130,1,1.000000,0.728912
40140,1,1.000000,0.728951
40150,1,1.000000,0.728991
40160,1,1.000000,0.729030
40170,1,1.000000,0.729070
40180,1,1.000000,0.729109
40190,1,1.000000,0.729148
40200,1,1.000000,0.729188
40210,1,1.000000,0.729227
40220,1,1.000000,0.729266
40230,1,1.000000,0.729305
40240,1,1.000000,0.729343
40250,1,1.000000,0.729382
40260,1,1.000000,0.729421
40270,1,1.000000,0.729459
40280,1,1.000000,0.729497
40290,1,1.000000,0.729536
40300,1,1.000000,0.729574
40310,1,1.000000,0.729612
40320,1,1.000000,0.729650
40330,1,1.000000,0.729688
40340,1,1.000000,0.729726
40350,1,1.000000,0.729764
40360,1,1.000000,0.729801
40370,1,1.000000,0.729839
40380,1,1.000000,0.729877
40390,1,1.000000,0.729914
40400,1,0.994308,0.600935
40410,1,0.994594,0.601833
40420,1,0.994866,0.602722
40430,1,0.995120,0.603601
40440,1,0.995366,0.604471
40450,1,0.995601,0.605332
40460,1,0.995820,0.606184
40470,1,0.995626,0.606775
40480,1,0.995846,0.607611
40490,1,0.996055,0.608439
40500,1,0.996255,0.609258
40510,1,0.996445,0.610069
40520,1,0.996622,0.610871
40530,1,1.000000,0.729944
40540,1,1.000000,0.729981
40550,1,1.000000,0.730018
40560,1,1.000000,0.730055
40570,1,1.000000,0.730092
40580,1,1.000000,0.730129
40590,1,1.000000,0.730166
40600,1,1.000000,0.730203
40610,1,1.000000,0.730239
40620,1,1.000000,0.730276
40630,1,1.000000,0.730313
40640,1,1.000000,0.730349
40650,1,1.000000,0.730385
40660,1,1.000000,0.730421
40670,1,0.996700,0.611981
40680,1,1.000000,0.730436
40690,1,1.000000,0.730472
40700,1,1.000000,0.730508
40710,1,1.000000,0.730544
40720,1,1.000000,0.730580
40730,1,1.000000,0.730616
40740,1,1.000000,0.730651
40750,1,1.000000,0.730687
40760,1,1.000000,0.730722
40770,1,1.000000,0.730758
40780,1,1.000000,0.730793
40790,1,1.000000,0.730829
40800,1,1.000000,0.730864
40810,1,1.000000,0.730899
40820,1,1.000000,0.730934
40830,1,1.000000,0.730969
40840,1,1.000000,0.731004
40850,1,1.000000,0.731039
40860,1,1.000000,0.731073
40870,1,1.000000,0.731108
40880,1,1.000000,0.731143
40890,1,1.000000,0.731177
40900,1,1.000000,0.731211
40910,1,1.000000,0.731246
40920,1,1.000000,0.731280
40930,1,1.000000,0.731314
40940,1,1.000000,0.731348
40950,1,1.000000,0.731382
40960,1,1.000000,0.731416
40970,1,1.000000,0.731450
40980,1,1.000000,0.731484
40990,1,1.000000,0.731518
41000,1,1.000000,0.731551
41010,1,1.000000,0.731585
41020,1,1.000000,0.731618
41030,1,1.000000,0.731652
41040,1,1.000000,0.731685
41050,1,1.000000,0.731718
41060,1,1.000000,0.731752
41070,1,1.000000,0.731785
41080,1,1.000000,0.731818
41090,1,1.000000,0.731851
41100,1,1.000000,0.731884
41110,1,1.000000,0.731917
41120,1,1.000000,0.731949
41130,1,1.000000,0.731982
41140,1,1.000000,0.732015
41150,1,1.000000,0.732047
41160,1,1.000000,0.732080
41170,1,1.000000,0.732112
41180,1,1.000000,0.732144
41190,1,1.000000,0.732177
41200,1,1.000000,0.732209
41210,1,1.000000,0.732241
41220,1,1.000000,0.732273
41230,1,1.000000,0.732305
41240,1,1.000000,0.732337
41250,1,1.000000,0.732369
41260,1,1.000000,0.732400
41270,1,1.000000,0.732432
41280,1,1.000000,0.732464
41290,1,1.000000,0.732495
41300,1,1.000000,0.732527
41310,1,1.000000,0.732558
41320,1,1.000000,0.732590
41330,1,1.000000,0.732621
41340,1,1.000000,0.732652
41350,1,1.000000,0.732683
41360,1,1.000000,0.732714
41370,1,1.000000,0.732745
41380,1,1.000000,0.732776
41390,1,1.000000,0.732807
41400,1,1.000000,0.732835
41410,1,0.002894,0.002824
41420,1,1.000000,0.732884
41430,1,1.000000,0.732915
41440,1,1.000000,0.732945
41450,1,1.000000,0.732976
41460,1,1.000000,0.733006
41470,1,1.000000,0.733037
41480,1,1.000000,0.733067
41490,1,1.000000,0.733097
41500,1,1.000000,0.733128
41510,1,1.000000,0.733158
41520,1,1.000000,0.733188
41530,1,1.000000,0.733218
41540,1,1.000000,0.733248
41550,1,1.000000,0.733278
41560,1,1.000000,0.733308
41570,1,0.996031,0.612685
41580,1,0.996226,0.613459
41590,1,0.996412,0.614225
41600,1,1.000000,0.733337
41610,1,1.000000,0.733367
41620,1,1.000000,0.733397
41630,1,1.000000,0.733426
41640,1,1.000000,0.733456
41650,1,1.000000,0.733485
41660,1,1.000000,0.733515
41670,1,1.000000,0.733544
41680,1,0.996677,0.615511
41690,1,0.996842,0.616257
41700,1,1.000000,0.733556
41710,1,1.000000,0.733585
41720,1,1.000000,0.733614
41730,1,1.000000,0.733643
41740,1,1.000000,0.733672
41750,1,1.000000,0.733701
41760,1,1.000000,0.733730
41770,1,1.000000,0.733759
41780,1,1.000000,0.733788
41790,1,1.000000,0.733817
41800,1,1.000000,0.733845
41810,1,1.000000,0.733874
41820,1,1.000000,0.733903
41830,1,1.000000,0.733931
41840,1,1.000000,0.733945
41850,1,1.000000,0.733974
41860,1,1.000000,0.734002
41870,1,1.000000,0.734030
41880,1,0.997067,0.617872
41890,1,1.000000,0.734053
41900,1,1.000000,0.734081
41910,1,0.997134,0.618234
41920,1,0.997276,0.618953
41930,1,1.000000,0.734104
41940,1,1.000000,0.734132
41950,1,1.000000,0.734160
41960,1,1.000000,0.734188
41970,1,1.000000,0.734216
41980,1,1.000000,0.734244
41990,1,0.997438,0.620019
42000,1,1.000000,0.734272
42010,1,1.000000,0.734299
42020,1,1.000000,0.734327
42030,1,1.000000,0.734355
42040,1,1.000000,0.734382
42050,1,1.000000,0.734410
42060,1,1.000000,0.734437
42070,1,1.000000,0.734465
42080,1,1.000000,0.734492
42090,1,1.000000,0.734520
42100,1,1.000000,0.734547
42110,1,1.000000,0.734574
42120,1,1.000000,0.734601
42130,1,1.000000,0.734628
42140,1,1.000000,0.734655
42150,1,1.000000,0.734682
42160,1,1.000000,0.734709
42170,1,1.000000,0.734736
42180,1,1.000000,0.734763
42190,1,1.000000,0.734790
42200,1,1.000000,0.734817
42210,1,1.000000,0.734843
42220,1,1.000000,0.734870
42230,1,1.000000,0.734896
42240,1,1.000000,0.734923
42250,1,1.000000,0.734949
42260,1,1.000000,0.734976
42270,1,1.000000,0.735002
42280,1,0.997413,0.620441
42290,1,1.000000,0.735044
42300,1,0.997418,0.620651
42310,1,0.997546,0.621347
42320,1,0.997668,0.622036
42330,1,0.997784,0.622718
42340,1,1.000000,0.735081
42350,1,1.000000,0.735107
42360,1,1.000000,0.735133
42370,1,1.000000,0.735159
42380,1,0.997784,0.623528
42390,1,1.000000,0.735188
42400,1,1.000000,0.735214
42410,1,1.000000,0.735240
42420,1,1.000000,0.735265
42430,1,1.000000,0.735291
42440,1,1.000000,0.735317
42450,1,1.000000,0.735340
42460,1,1.000000,0.735366
42470,1,0.997802,0.623930
42480,1,0.997910,0.624594
42490,1,0.997940,0.625187
42500,1,0.998042,0.625839
42510,1,0.998139,0.626485
42520,1,1.000000,0.735394
42530,1,1.000000,0.735419
42540,1,1.000000,0.735445
42550,1,1.000000,0.735470
42560,1,1.000000,0.735496
42570,1,1.000000,0.735521
42580,1,1.000000,0.735546
42590,1,1.000000,0.735572
42600,1,1.000000,0.735597
42610,1,1.000000,0.735622
42620,1,0.997894,0.626870
42630,1,0.997997,0.627506
42640,1,0.998094,0.628137
42650,1,0.998188,0.628761
42660,1,0.998276,0.629380
42670,1,1.000000,0.735652
42680,1,1.000000,0.735677
42690,1,1.000000,0.735700
42700,1,1.000000,0.735725
42710,1,1.000000,0.735749
42720,1,1.000000,0.735774
42730,1,1.000000,0.735799
42740,1,0.998319,0.630055
42750,1,0.998401,0.630662
42760,1,0.998480,0.631264
42770,1,1.000000,0.735816
42780,1,1.000000,0.735841
42790,1,1.000000,0.735866
42800,1,1.000000,0.735890
42810,1,1.000000,0.735915
42820,1,1.000000,0.735940
42830,1,1.000000,0.735964
42840,1,1.000000,0.735988
42850,1,1.000000,0.736013
42860,1,1.000000,0.736037
42870,1,1.000000,0.736061
42880,1,1.000000,0.736086
42890,1,1.000000,0.736110
42900,1,1.000000,0.736134
42910,1,1.000000,0.736158
42920,1,1.000000,0.736182
42930,1,0.998565,0.632274
42940,1,1.000000,0.736192
42950,1,1.000000,0.736216
42960,1,1.000000,0.736240
42970,1,1.000000,0.736264
42980,1,1.000000,0.736288
42990,1,1.000000,0.736311
43000,1,1.000000,0.736335
43010,1,1.000000,0.736359
43020,1,1.000000,0.736383
43030,1,1.000000,0.736406
43040,1,1.000000,0.736430
43050,1,1.000000,0.736453
43060,1,1.000000,0.736477
43070,1,1.000000,0.736500
43080,1,1.000000,0.736524
43090,1,0.998642,0.633211
43100,1,0.998709,0.633790
43110,1,0.998773,0.634364
43120,1,1.000000,0.736526
43130,1,1.000000,0.736550
43140,1,1.000000,0.736573
43150,1,1.000000,0.736596
43160,1,1.000000,0.736619
43170,1,0.998861,0.635272
43180,1,1.000000,0.736629
43190,1,1.000000,0.736652
43200,1,1.000000,0.736675
43210,1,1.000000,0.736698
43220,1,1.000000,0.736721
43230,1,1.000000,0.736742
43240,1,1.000000,0.736765
43250,1,1.000000,0.736788
43260,1,1.000000,0.736811
43270,1,1.000000,0.736834
43280,1,1.000000,0.736856
43290,1,1.000000,0.736879
43300,1,1.000000,0.736902
43310,1,1.000000,0.736925
43320,1,1.000000,0.736947
43330,1,0.998878,0.636056
43340,1,0.998933,0.636609
43350,1,1.000000,0.736972
43360,1,1.000000,0.736995
43370,1,1.000000,0.737017
43380,1,1.000000,0.737040
43390,1,1.000000,0.737062
43400,1,1.000000,0.737084
43410,1,1.000000,0.737107
43420,1,1.000000,0.737129
43430,1,1.000000,0.737151
43440,1,1.000000,0.737174
43450,1,1.000000,0.737196
43460,1,1.000000,0.737218
43470,1,1.000000,0.737240
43480,1,1.000000,0.737262
43490,1,0.998861,0.636940
43500,1,0.998916,0.637486
43510,1,0.998970,0.638027
43520,1,1.000000,0.737289
43530,1,1.000000,0.737311
43540,1,1.000000,0.737332
43550,1,0.998991,0.638457
43560,1,1.000000,0.737363
43570,1,1.000000,0.737385
43580,1,1.000000,0.737407
43590,1,1.000000,0.737429
43600,1,0.999030,0.638990
43610,1,1.000000,0.737450
43620,1,1.000000,0.737472
43630,1,1.000000,0.737494
43640,1,1.000000,0.737515
43650,1,1.000000,0.737537
43660,1,1.000000,0.737558
43670,1,1.000000,0.737580
43680,1,1.000000,0.737601
43690,1,1.000000,0.737618
43700,1,1.000000,0.737640
43710,1,1.000000,0.737661
43720,1,1.000000,0.737682
43730,1,1.000000,0.737704
43740,1,1.000000,0.737725
43750,1,1.000000,0.737746
43760,1,1.000000,0.737767
43770,1,1.000000,0.737788
43780,1,1.000000,0.737809
43790,1,1.000000,0.737831
43800,1,1.000000,0.737852
43810,1,1.000000,0.737872
43820,1,1.000000,0.737893
43830,1,1.000000,0.737914
43840,1,1.000000,0.737935
43850,1,1.000000,0.737956
43860,1,1.000000,0.737977
43870,1,1.000000,0.737998
43880,1,1.000000,0.738018
43890,1,1.000000,0.738039
43900,1,1.000000,0.738060
43910,1,1.000000,0.738080
43920,1,1.000000,0.738101
43930,1,1.000000,0.738121
43940,1,1.000000,0.738142
43950,1,1.000000,0.738162
43960,1,1.000000,0.738183
43970,1,1.000000,0.738203
43980,1,1.000000,0.738223
43990,1,1.000000,0.738244
44000,1,0.998898,0.639308
44010,1,0.998951,0.639833
44020,1,0.999001,0.640354
44030,1,0.999050,0.640871
44040,1,0.999096,0.641384
44050,1,0.999139,0.641892
44060,1,0.999181,0.642396
44070,1,1.000000,0.738276
44080,1,1.000000,0.738296
44090,1,1.000000,0.738317
44100,1,1.000000,0.738337
44110,1,1.000000,0.738357
44120,1,1.000000,0.738377
44130,1,1.000000,0.738397
44140,1,1.000000,0.738417
44150,1,1.000000,0.738437
44160,1,1.000000,0.738457
44170,1,1.000000,0.738477
44180,1,1.000000,0.738497
44190,1,1.000000,0.738517
44200,1,1.000000,0.738536
44210,1,1.000000,0.738556
44220,1,1.000000,0.738576
44230,1,1.000000,0.738596
44240,1,1.000000,0.738615
44250,1,1.000000,0.738635
44260,1,1.000000,0.738655
44270,1,1.000000,0.738674
44280,1,0.999205,0.642995
44290,1,0.999243,0.643490
44300,1,0.999280,0.643981
44310,1,0.999315,0.644468
44320,1,1.000000,0.738680
44330,1,1.000000,0.738700
44340,1,1.000000,0.738719
44350,1,1.000000,0.738739
44360,1,1.000000,0.738758
44370,1,1.000000,0.738777
44380,1,1.000000,0.738797
44390,1,1.000000,0.738816
44400,1,1.000000,0.738835
44410,1,1.000000,0.738855
44420,1,1.000000,0.738874
44430,1,1.000000,0.738893
44440,1,1.000000,0.738912
44450,1,1.000000,0.738931
44460,1,1.000000,0.738951
44470,1,1.000000,0.738970
44480,1,1.000000,0.738989
44490,1,1.000000,0.739008
44500,1,1.000000,0.739027
44510,1,1.000000,0.739046
44520,1,1.000000,0.739065
44530,1,1.000000,0.739083
44540,1,1.000000,0.739102
44550,1,1.000000,0.739121
44560,1,1.000000,0.739140
44570,1,1.000000,0.739159
44580,1,1.000000,0.739177
44590,1,1.000000,0.739196
44600,1,1.000000,0.739215
44610,1,1.000000,0.739233
44620,1,1.000000,0.739252
44630,1,1.000000,0.739271
44640,1,1.000000,0.739289
44650,1,1.000000,0.739308
44660,1,1.000000,0.739326
44670,1,1.000000,0.739345
44680,1,1.000000,0.739363
44690,1,1.000000,0.739381
44700,1,1.000000,0.739400
44710,1,1.000000,0.739418
44720,1,1.000000,0.739436
44730,1,1.000000,0.739455
44740,1,1.000000,0.739473
44750,1,1.000000,0.739491
44760,1,1.000000,0.739509
44770,1,1.000000,0.739527
44780,1,1.000000,0.739545
44790,1,1.000000,0.739558
44800,1,1.000000,0.739576
44810,1,1.000000,0.739594
44820,1,1.000000,0.739612
44830,1,1.000000,0.739630
44840,1,1.000000,0.739648
44850,1,1.000000,0.739666
44860,1,1.000000,0.739684
44870,1,1.000000,0.739702
44880,1,1.000000,0.739720
44890,1,1.000000,0.739737
44900,1,1.000000,0.739755
44910,1,0.999261,0.645286
44920,1,1.000000,0.739769
44930,1,1.000000,0.739787
44940,1,1.000000,0.739805
44950,1,1.000000,0.739823
44960,1,1.000000,0.739840
44970,1,1.000000,0.739858
44980,1,1.000000,0.739875
44990,1,1.000000,0.739893
45000,1,1.000000,0.739910
45010,1,1.000000,0.739928
45020,1,1.000000,0.739945
45030,1,1.000000,0.739961
45040,1,1.000000,0.739979
45050,1,1.000000,0.739996
45060,1,1.000000,0.740013
45070,1,1.000000,0.740031
45080,1,1.000000,0.740048
45090,1,1.000000,0.740063
45100,1,1.000000,0.740081
45110,1,1.000000,0.740098
45120,1,1.000000,0.740115
45130,1,1.000000,0.740132
45140,1,1.000000,0.740149
45150,1,1.000000,0.740166
45160,1,0.999225,0.645667
45170,1,0.999261,0.646140
45180,1,0.999295,0.646609
45190,1,0.999329,0.647074
45200,1,1.000000,0.740184
45210,1,1.000000,0.740201
45220,1,1.000000,0.740218
45230,1,1.000000,0.740235
45240,1,1.000000,0.740252
45250,1,1.000000,0.740269
45260,1,1.000000,0.740286
45270,1,1.000000,0.740302
45280,1,1.000000,0.740319
45290,1,1.000000,0.740336
45300,1,1.000000,0.740353
45310,1,1.000000,0.740370
45320,1,1.000000,0.740386
45330,1,1.000000,0.740403
45340,1,1.000000,0.740420
45350,1,1.000000,0.740437
45360,1,1.000000,0.740453
45370,1,1.000000,0.740470
45380,1,1.000000,0.740486
45390,1,1.000000,0.740503
45400,1,1.000000,0.740520
45410,1,1.000000,0.740536
45420,1,1.000000,0.740553
45430,1,1.000000,0.740569
45440,1,1.000000,0.740586
45450,1,1.000000,0.740602
45460,1,1.000000,0.740618
45470,1,1.000000,0.740635
45480,1,1.000000,0.740651
45490,1,1.000000,0.740667
45500,1,1.000000,0.740684
45510,1,1.000000,0.740700
45520,1,1.000000,0.740716
45530,1,1.000000,0.740732
45540,1,1.000000,0.740749
45550,1,1.000000,0.740765
45560,1,1.000000,0.740781
45570,1,1.000000,0.740797
45580,1,1.000000,0.740813
45590,1,1.000000,0.740829
45600,1,1.000000,0.740845
45610,1,1.000000,0.740861
45620,1,1.000000,0.740877
45630,1,1.000000,0.740893
45640,1,1.000000,0.740909
45650,1,1.000000,0.740925
45660,1,1.000000,0.740941
45670,1,1.000000,0.740957
45680,1,1.000000,0.740973
45690,1,1.000000,0.740989
45700,1,1.000000,0.741004
45710,1,1.000000,0.741020
45720,1,1.000000,0.741036
45730,1,1.000000,0.741052
45740,1,0.999278,0.647765
45750,1,0.999312,0.648221
45760,1,0.999344,0.648673
45770,1,0.999375,0.649122
45780,1,1.000000,0.741055
45790,1,1.000000,0.741070
45800,1,1.000000,0.741086
45810,1,1.000000,0.741102
45820,1,1.000000,0.741117
45830,1,0.999410,0.649700
45840,1,1.000000,0.741133
45850,1,1.000000,0.741149
45860,1,1.000000,0.741164
45870,1,1.000000,0.741180
45880,1,0.999436,0.650185
45890,1,1.000000,0.741194
45900,1,1.000000,0.741209
45910,1,1.000000,0.741225
45920,1,1.000000,0.741240
45930,1,1.000000,0.741255
45940,1,1.000000,0.741271
45950,1,1.000000,0.741286
45960,1,1.000000,0.741302
45970,1,1.000000,0.741317
45980,1,1.000000,0.741332
45990,1,1.000000,0.741347
46000,1,1.000000,0.741361
46010,1,0.999462,0.650753
46020,1,0.999487,0.651185
46030,1,1.000000,0.741378
46040,1,1.000000,0.741393
46050,1,1.000000,0.741408
46060,1,1.000000,0.741423
46070,1,1.000000,0.741439
46080,1,0.999505,0.651529
46090,1,0.999528,0.651956
46100,1,1.000000,0.741458
46110,1,1.000000,0.741473
46120,1,0.999538,0.652168
46130,1,1.000000,0.741485
46140,1,1.000000,0.741500
46150,1,1.000000,0.741515
46160,1,1.000000,0.741530
46170,1,1.000000,0.741545
46180,1,1.000000,0.741560
46190,1,1.000000,0.741575
46200,1,1.000000,0.741590
46210,1,1.000000,0.741605
46220,1,1.000000,0.741620
46230,1,1.000000,0.741635
46240,1,1.000000,0.741650
46250,1,1.000000,0.741664
46260,1,1.000000,0.741679
46270,1,1.000000,0.741694
46280,1,1.000000,0.741709
46290,1,1.000000,0.741723
46300,1,1.000000,0.741738
46310,1,1.000000,0.741753
46320,1,1.000000,0.741767
46330,1,1.000000,0.741782
46340,1,1.000000,0.741797
46350,1,1.000000,0.741811
46360,1,1.000000,0.741826
46370,1,1.000000,0.741840
46380,1,1.000000,0.741855
46390,1,0.999528,0.652757
46400,1,0.999550,0.653174
46410,1,0.999572,0.653589
46420,1,0.999592,0.653999
46430,1,0.999611,0.654407
46440,1,0.999629,0.654812
46450,1,0.999641,0.655174
46460,1,0.999658,0.655573
46470,1,0.999675,0.655969
46480,1,1.000000,0.741865
46490,1,1.000000,0.741880
46500,1,1.000000,0.741894
46510,1,0.999672,0.656284
46520,1,0.999687,0.656675
46530,1,0.999702,0.657063
46540,1,0.999714,0.657448
46550,1,1.000000,0.741910
46560,1,1.000000,0.741924
46570,1,1.000000,0.741939
46580,1,0.018078,0.008107
46590,1,1.000000,0.741953
46600,1,1.000000,0.741967
46610,1,1.000000,0.741982
46620,1,1.000000,0.741996
46630,1,1.000000,0.742010
46640,1,1.000000,0.742025
46650,1,1.000000,0.742039
46660,1,1.000000,0.742053
46670,1,1.000000,0.742067
46680,1,1.000000,0.742081
46690,1,1.000000,0.742096
46700,1,1.000000,0.742110
46710,1,1.000000,0.742124
46720,1,1.000000,0.742138
46730,1,1.000000,0.742152
46740,1,1.000000,0.742166
46750,1,1.000000,0.742180
46760,1,1.000000,0.742194
46770,1,0.999696,0.658285
46780,1,0.999711,0.658661
46790,1,0.999724,0.659035
46800,1,0.999737,0.659406
46810,1,0.999750,0.659774
46820,1,0.999761,0.660139
46830,1,1.000000,0.742204
46840,1,1.000000,0.742218
46850,1,1.000000,0.742232
46860,1,1.000000,0.742246
46870,1,1.000000,0.742260
46880,1,1.000000,0.742274
46890,1,1.000000,0.742288
46900,1,1.000000,0.742302
46910,1,1.000000,0.742315
46920,1,1.000000,0.742329
46930,1,1.000000,0.742343
46940,1,1.000000,0.742357
46950,1,1.000000,0.742371
46960,1,1.000000,0.742384
46970,1,1.000000,0.742398
46980,1,1.000000,0.742412
46990,1,1.000000,0.742425
47000,1,1.000000,0.742439
47010,1,1.000000,0.742453
47020,1,1.000000,0.742466
47030,1,1.000000,0.742480
47040,1,1.000000,0.742494
47050,1,1.000000,0.742507
47060,1,1.000000,0.742521
47070,1,1.000000,0.742534
47080,1,1.000000,0.742548
47090,1,1.000000,0.742561
47100,1,1.000000,0.742575
47110,1,1.000000,0.742588
47120,1,1.000000,0.742602
47130,1,1.000000,0.742615
47140,1,1.000000,0.742629
47150,1,1.000000,0.742642
47160,1,1.000000,0.742655
47170,1,1.000000,0.742669
47180,1,0.999754,0.660430
47190,1,0.999766,0.660790
47200,1,0.999776,0.661113
47210,1,0.999786,0.661469
47220,1,1.000000,0.742683
47230,1,1.000000,0.742697
47240,1,1.000000,0.742710
47250,1,1.000000,0.742723
47260,1,1.000000,0.742736
47270,1,1.000000,0.742750
47280,1,1.000000,0.742763
47290,1,1.000000,0.742776
47300,1,1.000000,0.742789
47310,1,1.000000,0.742802
47320,1,1.000000,0.742816
47330,1,1.000000,0.742829
47340,1,1.000000,0.742842
47350,1,1.000000,0.742855
47360,1,1.000000,0.742868
47370,1,1.000000,0.742881
47380,1,1.000000,0.742894
47390,1,1.000000,0.742907
47400,1,1.000000,0.742920
47410,1,1.000000,0.742933
47420,1,1.000000,0.742946
47430,1,1.000000,0.742959
47440,1,1.000000,0.742972
47450,1,1.000000,0.742985
47460,1,1.000000,0.742998
47470,1,1.000000,0.743010
47480,1,1.000000,0.743023
47490,1,1.000000,0.743036
47500,1,1.000000,0.743049
47510,1,1.000000,0.743062
47520,1,1.000000,0.743075
47530,1,1.000000,0.743087
47540,1,0.999785,0.661858
47550,1,0.999795,0.662208
47560,1,0.999805,0.662557
47570,1,0.999814,0.662903
47580,1,1.000000,0.743100
47590,1,0.999824,0.663315
47600,1,1.000000,0.743114
47610,1,1.000000,0.743127
47620,1,1.000000,0.743139
47630,1,1.000000,0.743152
47640,1,1.000000,0.743165
47650,1,0.999831,0.663723
47660,1,1.000000,0.743170
47670,1,1.000000,0.743182
47680,1,1.000000,0.743195
47690,1,1.000000,0.743208
47700,1,0.999842,0.664329
47710,1,0.999844,0.664663
47720,1,0.999851,0.664995
47730,1,1.000000,0.743215
47740,1,1.000000,0.743228
47750,1,1.000000,0.743240
47760,1,1.000000,0.743253
47770,1,1.000000,0.743264
47780,1,1.000000,0.743277
47790,1,1.000000,0.743289
47800,1,1.000000,0.743302
47810,1,1.000000,0.743314
47820,1,1.000000,0.743326
47830,1,1.000000,0.743339
47840,1,0.999846,0.665225
47850,1,0.999853,0.665553
47860,1,0.999860,0.665878
47870,1,0.999866,0.666201
47880,1,0.999873,0.666522
47890,1,1.000000,0.743350
47900,1,1.000000,0.743362
47910,1,1.000000,0.743375
47920,1,1.000000,0.743387
