packet_index,label,kitsune_tanh_rmse,tenko_node_score
38750,1,0.947001,0.539648
38760,1,0.778699,0.404076
38770,1,0.781373,0.404854
38780,1,0.947680,0.540249
38790,1,0.949207,0.540649
38800,1,0.950721,0.541049
38810,1,0.783149,0.405476
38820,1,0.786577,0.406254
38830,1,0.788471,0.406877
38840,1,0.791516,0.407577
38850,1,0.949475,0.541592
38860,1,0.950982,0.541988
38870,1,0.952476,0.542383
38880,1,0.953952,0.542779
38890,1,0.793371,0.408200
38900,1,0.795572,0.408900
38910,1,0.798102,0.409678
38920,1,0.800824,0.410455
38930,1,0.803633,0.411232
38940,1,0.947290,0.543206
38950,1,0.005985,0.006049
38960,1,0.945970,0.543632
38970,1,0.947459,0.544017
38980,1,0.948944,0.544401
38990,1,0.950419,0.544786
39000,1,0.951807,0.545157
39010,1,0.953260,0.545541
39020,1,0.954698,0.545925
39030,1,0.792210,0.412435
39040,1,0.953658,0.546193
39050,1,0.793449,0.413110
39060,1,0.954066,0.546612
39070,1,0.796240,0.414008
39080,1,0.954580,0.547029
39090,1,0.955985,0.547408
39100,1,0.797156,0.414307
39110,1,0.799013,0.414979
39120,1,0.801297,0.415651
39130,1,0.955195,0.547936
39140,1,0.802120,0.415950
39150,1,0.804140,0.416546
39160,1,0.804213,0.417215
39170,1,0.809004,0.417959
39180,1,0.811565,0.418704
39190,1,0.951489,0.548274
39200,1,0.952888,0.548646
39210,1,0.954277,0.549017
39220,1,0.955654,0.549389
39230,1,0.808412,0.419522
39240,1,0.810729,0.420258
39250,1,0.812599,0.420992
39260,1,0.949946,0.549939
39270,1,0.951321,0.550303
39280,1,0.952693,0.550667
39290,1,0.954057,0.551030
39300,1,0.955410,0.551393
39310,1,0.956750,0.551756
39320,1,0.957750,0.552047
39330,1,0.956379,0.552263
39340,1,0.956902,0.552480
39350,1,0.956189,0.552515
39360,1,0.957506,0.552875
39370,1,0.958809,0.553234
39380,1,0.960096,0.553593
39390,1,0.961364,0.553951
39400,1,0.804039,0.422626
39410,1,0.806425,0.423265
39420,1,0.808823,0.423904
39430,1,0.811083,0.424543
39440,1,0.813925,0.425254
39450,1,0.816368,0.425964
39460,1,0.819186,0.426675
39470,1,0.956250,0.554340
39480,1,0.957535,0.554693
39490,1,0.958808,0.555045
39500,1,0.960067,0.555397
39510,1,0.961310,0.555749
39520,1,0.814035,0.427235
39530,1,0.958371,0.555923
39540,1,0.814603,0.427654
39550,1,0.959892,0.556480
39560,1,0.961118,0.556828
39570,1,0.962331,0.557175
39580,1,0.963527,0.557522
39590,1,0.964705,0.557869
39600,1,0.965863,0.558216
39610,1,0.815159,0.428072
39620,1,0.966943,0.558769
39630,1,0.968057,0.559113
39640,1,0.815359,0.428211
39650,1,0.816514,0.428767
39660,1,0.818517,0.429461
39670,1,0.966046,0.559458
39680,1,0.967159,0.559799
39690,1,0.968145,0.560107
39700,1,0.969221,0.560448
39710,1,0.821019,0.430362
39720,1,0.822827,0.431054
39730,1,0.968168,0.560788
39740,1,0.825175,0.431814
39750,1,1.000000,0.339853
39760,1,0.006181,0.006151
39770,1,0.960413,0.561221
39780,1,0.961540,0.561552
39790,1,0.962658,0.561882
39800,1,0.963767,0.562213
39810,1,0.964862,0.562543
39820,1,1.000000,0.761594
39830,1,0.807354,0.433303
39840,1,0.809170,0.433892
39850,1,0.810871,0.434481
39860,1,0.003610,0.003610
39870,1,0.956467,0.562838
39880,1,0.957569,0.563160
39890,1,0.958672,0.563482
39900,1,0.959775,0.563803
39910,1,0.960873,0.564125
39920,1,0.961968,0.564445
39930,1,0.963055,0.564766
39940,1,0.964133,0.565086
39950,1,0.965201,0.565406
39960,1,0.966250,0.565726
39970,1,0.967293,0.566045
39980,1,0.968321,0.566365
39990,1,0.969323,0.566683
40000,1,0.967231,0.566874
40010,1,0.800702,0.436022
40020,1,0.801554,0.436586
40030,1,0.805154,0.437216
40040,1,0.807132,0.437846
40050,1,0.809464,0.438475
40060,1,0.811885,0.439105
40070,1,0.814237,0.439736
40080,1,0.961020,0.567092
40090,1,0.961869,0.567372
40100,1,0.962857,0.567682
40110,1,0.963889,0.567992
40120,1,0.964915,0.568301
40130,1,0.807772,0.440543
40140,1,0.961564,0.568332
40150,1,0.808317,0.441525
40160,1,0.811547,0.442077
40170,1,0.002781,0.002781
40180,1,0.960319,0.568668
40190,1,0.961238,0.568942
40200,1,0.962259,0.569246
40210,1,0.963278,0.569550
40220,1,0.964292,0.569854
40230,1,0.965299,0.570157
40240,1,0.965711,0.570370
40250,1,0.966607,0.570642
40260,1,0.967533,0.570945
40270,1,0.967260,0.571066
40280,1,0.968236,0.571367
40290,1,0.969201,0.571668
40300,1,0.970154,0.571969
40310,1,0.971091,0.572270
40320,1,0.972016,0.572570
40330,1,0.972925,0.572870
40340,1,0.973782,0.573170
40350,1,0.974658,0.573469
40360,1,0.814690,0.443607
40370,1,0.973510,0.573619
40380,1,1.000000,0.357975
40390,1,0.818519,0.444826
40400,1,0.819752,0.445191
40410,1,0.821345,0.445800
40420,1,0.822729,0.446407
40430,1,0.824259,0.447013
40440,1,0.970494,0.574181
40450,1,0.003143,0.003155
40460,1,0.827092,0.448222
40470,1,0.828424,0.448825
40480,1,0.962914,0.574324
40490,1,0.963825,0.574612
40500,1,0.964738,0.574899
40510,1,0.965652,0.575186
40520,1,0.966564,0.575472
40530,1,0.967473,0.575758
40540,1,1.000000,0.015714
40550,1,0.813469,0.449295
40560,1,0.815526,0.449873
40570,1,0.817376,0.450451
40580,1,0.819324,0.451029
40590,1,0.963718,0.576271
40600,1,0.964526,0.576553
40610,1,0.965421,0.576834
40620,1,0.966315,0.577115
40630,1,0.967209,0.577395
40640,1,0.968099,0.577675
40650,1,0.968984,0.577955
40660,1,1.000000,0.367333
40670,1,0.970274,0.578487
40680,1,0.971140,0.578765
40690,1,0.971997,0.579044
40700,1,0.814528,0.451658
40710,1,0.815685,0.452225
40720,1,0.816636,0.452734
40730,1,0.817545,0.453298
40740,1,0.818332,0.453861
40750,1,0.819252,0.454422
40760,1,0.819868,0.454869
40770,1,0.963519,0.579290
40780,1,0.964362,0.579561
40790,1,0.965212,0.579833
40800,1,0.966066,0.580104
40810,1,0.966922,0.580374
40820,1,0.967776,0.580645
40830,1,0.967773,0.580915
40840,1,0.968623,0.581184
40850,1,0.969470,0.581453
40860,1,0.970130,0.581721
40870,1,0.970967,0.581990
40880,1,0.971769,0.582258
40890,1,0.972591,0.582525
40900,1,0.814471,0.455311
40910,1,0.815440,0.455586
40920,1,0.817050,0.456135
40930,1,0.818342,0.456628
40940,1,0.819590,0.457066
40950,1,0.821048,0.457613
40960,1,0.822499,0.458159
40970,1,0.824037,0.458704
40980,1,0.967005,0.582819
40990,1,0.967816,0.583082
41000,1,0.968628,0.583344
41010,1,0.969440,0.583606
41020,1,0.821242,0.459248
41030,1,0.969260,0.583972
41040,1,0.970065,0.584233
41050,1,0.970866,0.584493
41060,1,0.971664,0.584753
41070,1,0.823161,0.459787
41080,1,0.824467,0.460218
41090,1,0.826187,0.460756
41100,1,0.827557,0.461239
41110,1,0.968778,0.584882
41120,1,0.969409,0.585088
41130,1,0.970197,0.585345
41140,1,0.970983,0.585602
41150,1,0.971766,0.585859
41160,1,0.826000,0.461881
41170,1,0.828285,0.462413
41180,1,0.829687,0.462945
41190,1,0.970685,0.586293
41200,1,0.971457,0.586547
41210,1,0.972227,0.586801
41220,1,0.972992,0.587055
41230,1,0.973751,0.587308
41240,1,0.974504,0.587561
41250,1,0.975249,0.587814
41260,1,0.975987,0.588067
41270,1,0.830527,0.463264
41280,1,0.830966,0.463793
41290,1,0.832350,0.464322
41300,1,0.833829,0.464850
41310,1,0.972623,0.588218
41320,1,0.973362,0.588467
41330,1,0.974095,0.588717
41340,1,0.974824,0.588966
41350,1,0.975546,0.589214
41360,1,0.836261,0.465746
41370,1,0.837791,0.466273
41380,1,0.839663,0.466799
41390,1,0.841486,0.467324
41400,1,0.843032,0.467797
41410,1,0.972313,0.589338
41420,1,0.973032,0.589584
41430,1,0.973527,0.589829
41440,1,0.840568,0.468373
41450,1,0.841148,0.468736
41460,1,0.003301,0.003309
41470,1,0.970537,0.590195
41480,1,0.971238,0.590437
41490,1,0.971942,0.590679
41500,1,0.972646,0.590920
41510,1,0.973349,0.591162
41520,1,0.974051,0.591403
41530,1,0.974748,0.591643
41540,1,0.975443,0.591884
41550,1,0.976131,0.592124
41560,1,0.975635,0.592316
41570,1,0.836492,0.469710
41580,1,0.975422,0.592435
41590,1,0.976102,0.592674
41600,1,0.838160,0.470167
41610,1,0.838561,0.470319
41620,1,0.839738,0.470776
41630,1,0.975372,0.593007
41640,1,0.002559,0.002599
41650,1,0.975015,0.593173
41660,1,0.975684,0.593409
41670,1,0.842013,0.471939
41680,1,0.844653,0.472444
41690,1,0.845921,0.472949
41700,1,0.974514,0.593550
41710,1,0.975177,0.593785
41720,1,0.847272,0.473453
41730,1,0.848224,0.473956
41740,1,0.849155,0.474408
41750,1,0.850237,0.474809
41760,1,0.969706,0.593994
41770,1,0.970328,0.594224
41780,1,0.970637,0.594431
41790,1,0.971272,0.594661
41800,1,0.971914,0.594890
41810,1,0.972561,0.595119
41820,1,0.973211,0.595348
41830,1,0.973863,0.595576
41840,1,0.974423,0.595782
41850,1,0.975076,0.596010
41860,1,0.005378,0.016646
41870,1,0.839157,0.475445
41880,1,0.840772,0.475929
41890,1,0.003028,0.003215
41900,1,0.841620,0.476654
41910,1,0.973516,0.596372
41920,1,0.974154,0.596598
41930,1,0.974795,0.596824
41940,1,0.975434,0.597049
41950,1,0.976073,0.597274
41960,1,0.976709,0.597498
41970,1,0.842009,0.477040
41980,1,0.976919,0.597790
41990,1,0.842840,0.477568
42000,1,0.843684,0.477951
42010,1,0.844628,0.478381
42020,1,0.975482,0.597990
42030,1,0.845250,0.478620
42040,1,0.845940,0.478859
42050,1,0.846358,0.479050
42060,1,0.189840,0.173198
42070,1,0.191997,0.174579
42080,1,0.846413,0.479478
42090,1,0.846861,0.479668
42100,1,0.190997,0.176294
42110,1,0.189125,0.176934
42120,1,0.838965,0.480047
42130,1,0.088636,0.076129
42140,1,0.089892,0.077466
42150,1,0.093220,0.078779
42160,1,0.970074,0.598165
42170,1,0.970643,0.598383
42180,1,0.971223,0.598601
42190,1,0.971814,0.598819
42200,1,0.972412,0.599036
42210,1,0.973017,0.599253
42220,1,0.973628,0.599470
42230,1,0.974242,0.599687
42240,1,0.837188,0.480415
42250,1,0.838526,0.480874
42260,1,0.839589,0.481333
42270,1,0.840789,0.481791
42280,1,0.092919,0.080072
42290,1,0.092866,0.080972
42300,1,0.841320,0.482020
42310,1,0.179814,0.177188
42320,1,0.969111,0.599772
42330,1,0.969659,0.599985
42340,1,0.970217,0.600198
42350,1,0.970786,0.600410
42360,1,0.971367,0.600623
42370,1,0.971957,0.600835
42380,1,0.972555,0.601047
42390,1,0.973146,0.601258
42400,1,0.973365,0.601469
42410,1,0.833818,0.482380
42420,1,0.972837,0.601575
42430,1,0.973437,0.601785
42440,1,0.835523,0.483005
42450,1,0.972901,0.601869
42460,1,0.973497,0.602078
42470,1,0.974098,0.602287
42480,1,0.836528,0.483407
42490,1,0.837399,0.483674
42500,1,0.974065,0.602496
42510,1,0.974423,0.602642
42520,1,0.838947,0.484253
42530,1,0.004592,0.004592
42540,1,0.839074,0.484475
42550,1,0.839259,0.484608
42560,1,0.840043,0.485007
42570,1,0.840675,0.485361
42580,1,0.841462,0.485758
42590,1,0.841936,0.486023
42600,1,0.178461,0.177114
42610,1,0.183917,0.177307
42620,1,0.970905,0.603180
42630,1,0.971444,0.603385
42640,1,0.971995,0.603589
42650,1,0.972556,0.603793
42660,1,0.973125,0.603997
42670,1,0.973701,0.604200
42680,1,0.973994,0.604363
42690,1,0.974577,0.604566
42700,1,0.975164,0.604769
42710,1,0.975753,0.604972
42720,1,0.975433,0.605093
42730,1,0.838060,0.486721
42740,1,0.092366,0.083021
42750,1,0.092337,0.083572
42760,1,0.093092,0.084082
42770,1,0.838963,0.487196
42780,1,0.974956,0.605355
42790,1,0.974668,0.605415
42800,1,0.975238,0.605616
42810,1,0.975812,0.605816
42820,1,0.975774,0.605916
42830,1,1.000000,0.017604
42840,1,0.841683,0.488488
42850,1,0.842731,0.488874
42860,1,0.843760,0.489303
42870,1,0.843936,0.489560
42880,1,0.007187,0.007147
42890,1,0.845057,0.490327
42900,1,0.007253,0.004821
42910,1,0.842736,0.490538
42920,1,0.970346,0.606351
42930,1,0.970811,0.606547
42940,1,0.971302,0.606742
42950,1,0.971804,0.606937
42960,1,0.972317,0.607132
42970,1,0.972842,0.607326
42980,1,0.973377,0.607520
42990,1,0.973533,0.607695
43000,1,0.974076,0.607889
43010,1,0.974627,0.608082
43020,1,0.975182,0.608275
43030,1,0.838592,0.491082
43040,1,0.839512,0.491496
43050,1,0.840360,0.491910
43060,1,0.841112,0.492282
43070,1,0.841861,0.492653
43080,1,0.842497,0.492941
43090,1,0.842886,0.493228
43100,1,0.972654,0.608582
43110,1,0.972551,0.608753
43120,1,0.973058,0.608944
43130,1,0.973328,0.609096
43140,1,0.973849,0.609285
43150,1,0.974379,0.609475
43160,1,0.974915,0.609664
43170,1,0.975458,0.609853
43180,1,0.841926,0.493433
43190,1,0.011481,0.340580
43200,1,0.843113,0.494166
43210,1,0.843852,0.494532
43220,1,0.973863,0.610042
43230,1,0.974355,0.610230
43240,1,0.974876,0.610417
43250,1,0.975404,0.610604
43260,1,0.975938,0.610791
43270,1,0.976476,0.610978
43280,1,0.977017,0.611164
43290,1,0.845140,0.495140
43300,1,0.845711,0.495464
43310,1,0.846624,0.495868
43320,1,0.847453,0.496271
43330,1,0.975448,0.611368
43340,1,0.975964,0.611553
43350,1,0.976486,0.611738
43360,1,0.977012,0.611923
43370,1,0.977542,0.612107
43380,1,0.978072,0.612291
43390,1,0.978471,0.612457
43400,1,0.979002,0.612641
43410,1,0.979533,0.612824
43420,1,0.980062,0.613008
43430,1,0.847940,0.496512
43440,1,0.847679,0.496633
43450,1,0.848767,0.497034
43460,1,0.978953,0.613246
43470,1,0.979468,0.613428
43480,1,0.979982,0.613610
43490,1,0.849568,0.497435
43500,1,0.850427,0.497834
43510,1,0.851089,0.498194
43520,1,0.851802,0.498592
43530,1,0.852575,0.498989
43540,1,0.853207,0.499346
43550,1,0.976784,0.613791
43560,1,0.977256,0.613970
43570,1,0.003066,0.002752
43580,1,0.852632,0.499938
43590,1,0.977181,0.614274
43600,1,0.977347,0.614399
43610,1,0.977820,0.614577
43620,1,0.978299,0.614755
43630,1,0.978782,0.614933
43640,1,0.975539,0.615091
43650,1,0.975963,0.615267
43660,1,0.976391,0.615442
43670,1,0.976766,0.615599
43680,1,0.977205,0.615774
43690,1,0.976448,0.615861
43700,1,0.976085,0.615948
43710,1,0.840368,0.500550
43720,1,0.003983,0.004258
43730,1,0.975002,0.616207
43740,1,0.837932,0.501188
43750,1,0.838624,0.501522
43760,1,0.002282,0.002562
43770,1,0.840040,0.502153
43780,1,0.840871,0.502487
43790,1,0.841648,0.502820
43800,1,0.972324,0.616310
43810,1,0.841405,0.503225
43820,1,0.006601,0.006205
43830,1,0.969218,0.616479
43840,1,0.969638,0.616647
43850,1,0.970025,0.616815
43860,1,0.970444,0.616983
43870,1,0.970861,0.617151
43880,1,0.971272,0.617318
43890,1,0.971681,0.617485
43900,1,0.972093,0.617652
43910,1,0.972514,0.617819
43920,1,0.832886,0.503442
43930,1,0.972616,0.618036
43940,1,0.833170,0.503657
43950,1,0.972302,0.618168
43960,1,0.833131,0.504049
43970,1,0.972196,0.618334
43980,1,0.833692,0.504369
43990,1,0.972003,0.618433
44000,1,0.834221,0.504652
44010,1,0.834782,0.504971
44020,1,0.835459,0.505325
44030,1,0.836291,0.505677
44040,1,0.836900,0.505994
44050,1,0.837583,0.506346
44060,1,0.969676,0.618629
44070,1,0.970087,0.618793
44080,1,0.970493,0.618955
44090,1,0.970896,0.619118
44100,1,0.971300,0.619281
44110,1,0.971713,0.619443
44120,1,0.972131,0.619605
44130,1,0.972570,0.619767
44140,1,1.000000,0.761594
44150,1,0.836733,0.506973
44160,1,0.837528,0.507251
44170,1,0.971842,0.619912
44180,1,0.972265,0.620073
44190,1,0.838387,0.507599
44200,1,0.839134,0.507946
44210,1,0.840039,0.508292
44220,1,0.840614,0.508604
44230,1,0.007435,0.006235
44240,1,0.967957,0.620168
44250,1,0.968344,0.620327
44260,1,0.968750,0.620485
44270,1,0.969153,0.620643
44280,1,0.969552,0.620800
44290,1,0.969949,0.620958
44300,1,0.970351,0.621116
44310,1,0.970408,0.621257
44320,1,0.003268,0.003928
44330,1,0.834123,0.509520
44340,1,0.003855,0.004216
44350,1,0.835289,0.509989
44360,1,0.836066,0.510290
44370,1,0.003599,0.003452
44380,1,0.968332,0.621413
44390,1,0.968733,0.621568
44400,1,0.969131,0.621723
44410,1,0.969527,0.621878
44420,1,0.969928,0.622033
44430,1,0.970040,0.622173
44440,1,0.832660,0.510555
44450,1,0.833250,0.510819
44460,1,0.833825,0.511115
44470,1,0.004124,0.003809
44480,1,0.004422,0.003865
44490,1,0.835287,0.511837
44500,1,0.004674,0.003933
44510,1,0.967831,0.622311
44520,1,0.968231,0.622464
44530,1,0.968628,0.622617
44540,1,0.969022,0.622769
44550,1,0.969420,0.622922
44560,1,0.969828,0.623074
44570,1,0.970247,0.623226
44580,1,0.970679,0.623378
44590,1,0.970421,0.623439
44600,1,0.834248,0.512424
44610,1,0.970550,0.623606
44620,1,0.834693,0.512619
44630,1,0.833837,0.339335
44640,1,0.835629,0.513072
44650,1,0.836242,0.513363
44660,1,0.836647,0.513556
44670,1,0.837246,0.513846
44680,1,0.006482,0.004573
44690,1,0.968530,0.623817
44700,1,0.968922,0.623966
44710,1,0.969314,0.624116
44720,1,0.969710,0.624265
44730,1,0.970119,0.624414
44740,1,0.970543,0.624564
44750,1,0.970982,0.624713
44760,1,0.971428,0.624861
44770,1,0.971897,0.625010
44780,1,0.971624,0.625070
44790,1,0.971909,0.625173
44800,1,0.972020,0.625262
44810,1,0.971975,0.625322
44820,1,0.003027,0.050296
44830,1,0.971822,0.625410
44840,1,0.971651,0.625440
44850,1,0.838330,0.515282
44860,1,0.839084,0.515536
44870,1,0.839894,0.515821
44880,1,0.840613,0.516075
44890,1,0.841446,0.516360
44900,1,0.842260,0.516645
44910,1,0.970771,0.625660
44920,1,0.971182,0.625807
44930,1,0.971608,0.625953
44940,1,0.008744,0.005342
44950,1,0.009598,0.005727
44960,1,0.843869,0.517214
44970,1,0.844777,0.517530
44980,1,0.971103,0.626157
44990,1,0.971516,0.626303
45000,1,0.971944,0.626448
45010,1,0.972387,0.626593
45020,1,0.972844,0.626739
45030,1,0.973313,0.626884
45040,1,0.973793,0.627029
45050,1,0.844350,0.517782
45060,1,0.845325,0.518065
45070,1,0.846396,0.518379
45080,1,0.847469,0.518693
45090,1,0.972398,0.627158
45100,1,0.972516,0.627302
45110,1,0.972950,0.627446
45120,1,0.973398,0.627589
45130,1,0.973858,0.627732
45140,1,0.974328,0.627875
45150,1,0.974808,0.628019
45160,1,0.846387,0.518850
45170,1,0.847102,0.519162
45180,1,0.847809,0.519412
45190,1,0.848520,0.519661
45200,1,0.003665,0.003665
45210,1,0.973846,0.628233
45220,1,0.850147,0.520221
45230,1,0.851004,0.520501
45240,1,0.973396,0.628332
45250,1,0.973824,0.628473
45260,1,0.974264,0.628615
45270,1,0.974716,0.628756
45280,1,0.975177,0.628897
45290,1,0.975648,0.629039
45300,1,0.850246,0.520687
45310,1,0.851189,0.520996
45320,1,0.852069,0.521305
45330,1,0.852984,0.521614
45340,1,0.973925,0.629207
45350,1,0.974340,0.629347
45360,1,0.974766,0.629487
45370,1,0.975204,0.629626
45380,1,0.975652,0.629766
45390,1,0.976109,0.629905
45400,1,0.976513,0.630045
45410,1,0.976983,0.630184
45420,1,0.977459,0.630323
45430,1,0.977941,0.630462
45440,1,0.978425,0.630601
45450,1,0.978458,0.630712
45460,1,0.851335,0.521952
45470,1,0.852953,0.522258
45480,1,0.977806,0.630795
45490,1,0.978275,0.630933
45500,1,0.853843,0.522533
45510,1,0.854448,0.522748
45520,1,0.855264,0.523023
45530,1,0.855947,0.523237
45540,1,1.000000,0.761594
45550,1,0.857751,0.523726
45560,1,0.858341,0.523970
45570,1,0.976671,0.631119
45580,1,0.977097,0.631256
45590,1,0.003644,0.003614
45600,1,0.858499,0.524305
45610,1,0.003643,0.003643
45620,1,0.976232,0.631474
45630,1,0.976626,0.631610
45640,1,0.857389,0.524819
45650,1,0.975759,0.631678
45660,1,0.976141,0.631813
45670,1,0.976533,0.631948
45680,1,0.856209,0.525060
45690,1,0.857137,0.525359
45700,1,1.000000,0.326255
45710,1,0.975428,0.632183
45720,1,0.854956,0.525746
45730,1,0.010027,0.314012
45740,1,0.973406,0.632329
45750,1,0.973759,0.632462
45760,1,0.974107,0.632594
45770,1,0.974455,0.632726
45780,1,0.974807,0.632858
45790,1,0.975168,0.632990
45800,1,0.848696,0.633115
45810,1,0.975514,0.633234
45820,1,0.849153,0.526009
45830,1,0.975662,0.633352
45840,1,0.850132,0.526327
45850,1,0.851091,0.526616
45860,1,0.852163,0.526906
45870,1,0.853051,0.527166
45880,1,0.853938,0.527426
45890,1,0.855013,0.527715
45900,1,0.974525,0.633444
45910,1,0.974873,0.633574
45920,1,0.975229,0.633705
45930,1,0.975597,0.633835
45940,1,0.975970,0.633965
45950,1,0.976361,0.634095
45960,1,0.976763,0.634225
45970,1,1.000000,0.761594
45980,1,0.855316,0.528205
45990,1,0.855863,0.528463
46000,1,0.975826,0.634355
46010,1,0.856462,0.528779
46020,1,0.976093,0.634536
46030,1,0.975914,0.634561
46040,1,0.976287,0.634690
46050,1,0.976671,0.634819
46060,1,0.977066,0.634947
46070,1,0.977470,0.635076
46080,1,0.977883,0.635204
46090,1,0.978064,0.635294
46100,1,0.978486,0.635422
46110,1,0.978913,0.635550
46120,1,0.979345,0.635678
46130,1,0.857746,0.529208
46140,1,0.979545,0.635832
46150,1,0.858679,0.529523
46160,1,0.003706,0.003649
46170,1,0.979326,0.635972
46180,1,0.979441,0.636048
46190,1,0.979583,0.636137
46200,1,0.860561,0.530180
46210,1,0.861418,0.530465
46220,1,0.978868,0.636201
46230,1,0.979267,0.636327
46240,1,0.862408,0.530807
46250,1,0.862892,0.530978
46260,1,0.863517,0.531177
46270,1,0.864258,0.531433
46280,1,0.865036,0.531689
46290,1,0.978082,0.636441
46300,1,0.976900,0.636504
46310,1,0.977234,0.636629
46320,1,0.977578,0.636753
46330,1,0.977933,0.636878
46340,1,0.978298,0.637003
46350,1,0.978672,0.637127
46360,1,0.979028,0.637252
46370,1,0.979417,0.637376
46380,1,0.979813,0.637500
46390,1,0.980214,0.637625
46400,1,0.861290,0.532112
46410,1,0.007090,0.322756
46420,1,0.862537,0.532587
46430,1,0.863319,0.532866
46440,1,0.864064,0.533144
46450,1,0.864699,0.533395
46460,1,0.978136,0.637748
46470,1,0.863140,0.533588
46480,1,0.977789,0.637858
46490,1,0.863274,0.533864
46500,1,0.977321,0.637932
46510,1,0.977641,0.638054
46520,1,0.977970,0.638176
46530,1,0.863133,0.534193
46540,1,0.977827,0.638291
46550,1,0.978160,0.638413
46560,1,0.863474,0.534330
46570,1,0.864165,0.534604
46580,1,0.978020,0.638558
46590,1,0.978356,0.638679
46600,1,0.978703,0.638800
46610,1,0.979059,0.638921
46620,1,0.979424,0.639042
46630,1,0.864901,0.534877
46640,1,0.003245,0.003116
46650,1,0.866040,0.535287
46660,1,0.978874,0.639126
46670,1,0.978963,0.639199
46680,1,0.867141,0.535723
46690,1,0.868088,0.535995
46700,1,0.978765,0.639355
46710,1,0.978796,0.639474
46720,1,0.979132,0.639594
46730,1,0.867070,0.536185
46740,1,0.022054,0.007312
46750,1,0.978807,0.639689
46760,1,0.979146,0.639808
46770,1,0.868046,0.536753
46780,1,0.979159,0.639951
46790,1,0.979505,0.640069
46800,1,0.979848,0.640188
46810,1,0.980210,0.640306
46820,1,0.980579,0.640425
46830,1,0.980725,0.640508
46840,1,0.981101,0.640626
46850,1,0.981460,0.640738
46860,1,0.981720,0.640833
46870,1,0.982107,0.640951
46880,1,0.982391,0.641057
46890,1,0.868788,0.537049
46900,1,0.869463,0.537318
46910,1,0.869978,0.537506
46920,1,0.870179,0.537587
46930,1,0.870857,0.537856
46940,1,0.981681,0.641327
46950,1,0.871338,0.538097
46960,1,0.872136,0.538365
46970,1,0.873002,0.538633
46980,1,0.873917,0.538901
46990,1,0.980062,0.641420
47000,1,0.980291,0.641524
47010,1,0.980608,0.641640
47020,1,0.871834,0.539113
47030,1,0.872703,0.539352
47040,1,0.004319,0.005031
47050,1,0.003807,0.003193
47060,1,0.977989,0.641766
47070,1,0.978284,0.641881
47080,1,0.978576,0.641995
47090,1,0.978868,0.642109
47100,1,0.979165,0.642223
47110,1,0.979450,0.642331
47120,1,0.979763,0.642445
47130,1,0.980085,0.642559
47140,1,0.980108,0.642661
47150,1,0.865066,0.539640
47160,1,0.980260,0.642786
47170,1,0.980308,0.642842
47180,1,0.866060,0.539949
47190,1,0.980245,0.642910
47200,1,0.980138,0.642944
47210,1,0.867422,0.540464
47220,1,0.979893,0.643001
47230,1,0.868243,0.540747
47240,1,0.003677,0.003563
47250,1,0.869197,0.541081
47260,1,0.869693,0.541312
47270,1,0.870503,0.541542
47280,1,0.979334,0.643169
47290,1,0.871907,0.541952
47300,1,0.979258,0.643237
47310,1,0.979365,0.643292
47320,1,0.979661,0.643404
47330,1,0.979964,0.643516
47340,1,0.980268,0.643628
47350,1,0.980589,0.643739
47360,1,0.980919,0.643851
47370,1,0.981256,0.643962
47380,1,0.981599,0.644073
47390,1,0.981949,0.644185
47400,1,0.982075,0.644262
47410,1,0.982429,0.644373
47420,1,0.872189,0.542208
47430,1,0.873110,0.542438
47440,1,0.982275,0.644506
47450,1,0.982274,0.644562
47460,1,0.874323,0.542846
47470,1,0.982577,0.644716
47480,1,0.003132,0.002972
47490,1,0.875399,0.543203
47500,1,0.876069,0.543433
47510,1,0.876849,0.543687
47520,1,0.004700,0.005347
47530,1,0.878039,0.544094
47540,1,0.878748,0.544297
47550,1,0.980705,0.644804
47560,1,0.981000,0.644913
47570,1,0.981303,0.645023
47580,1,0.876450,0.544449
47590,1,0.876807,0.544676
47600,1,0.878210,0.544927
47610,1,0.879413,0.545154
47620,1,0.980009,0.645077
47630,1,0.877493,0.545404
47640,1,0.979945,0.645207
47650,1,0.980220,0.645315
47660,1,0.980502,0.645423
47670,1,0.980791,0.645531
47680,1,0.981089,0.645639
47690,1,0.876813,0.545553
47700,1,0.877433,0.545802
47710,1,0.877260,0.546025
47720,1,0.980334,0.645757
47730,1,0.980558,0.645843
47740,1,0.980846,0.645950
47750,1,0.981143,0.646057
47760,1,0.981266,0.646122
47770,1,0.878163,0.546421
47780,1,0.878843,0.546668
47790,1,0.980398,0.646132
47800,1,0.980676,0.646239
47810,1,0.980499,0.646297
47820,1,0.878567,0.547012
47830,1,0.980486,0.646382
47840,1,0.980766,0.646488
47850,1,0.981055,0.646594
47860,1,0.981352,0.646700
47870,1,0.879176,0.547233
47880,1,0.879744,0.547478
47890,1,0.880426,0.547723
47900,1,0.981183,0.646859
47910,1,0.981479,0.646964
47920,1,0.981783,0.647070
47930,1,0.982095,0.647175
47940,1,0.982413,0.647280
47950,1,0.982737,0.647385
47960,1,0.983053,0.647490
47970,1,0.983376,0.647595
47980,1,0.881043,0.547943
47990,1,0.002980,0.002980
48000,1,0.882376,0.548407
48010,1,0.883033,0.548627
48020,1,0.883721,0.548870
48030,1,0.982146,0.647669
48040,1,0.982387,0.647762
48050,1,0.982693,0.647867
